Material,Batch,SLED/BBD,Total Stock,Storage Type,Storage Bin
10016710.0,0002647998,2026-06-27,972.0,FNG,0521040A
10016710.0,0002689541,2026-07-09,1168.0,FNG,0521060C
10016710.0,0002689541,2026-07-09,2336.0,FNG,0521076B
10016995.0,0002636793,2026-02-22,200.0,DRY,2006032C
10016995.0,0002683703,2026-06-02,150.0,DRY,2004052D
10016997.0,0002688874,2027-08-20,2107.0,DRY,2008042A
10016997.0,0002691607,2027-08-20,2189.0,DRY,2008030A
10017004.0,0002657135,2025-12-21,500.56,RNG,1206009C
10017004.0,0002679226,2026-01-25,2154.88,RNG,0104001
10017004.0,0002679226,2026-01-25,2154.88,RNG,0104001
10017004.0,0002679226,2026-01-25,2154.88,RNG,0104001
10017004.0,0002679226,2026-01-25,2154.88,RNG,0104001
10017004.0,0002679226,2026-01-25,2154.88,RNG,0104001
10017004.0,0002679226,2026-01-25,2154.88,RNG,0104001
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206004B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206004B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206006B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206006B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206006B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206008B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206008B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206008B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206020B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206020B
10017004.0,0002679226,2026-01-25,2154.88,RNG,1206020B
10017015.0,2235FSM02,2025-11-09,1400.0,FNG,0626007
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626009
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626009
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626009
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626009
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626009
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626014
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626014
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626014
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626014
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2235FSM02,2025-11-09,2000.0,FNG,0626025
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017015.0,2275FSM02,2025-11-13,2000.0,FNG,0626007
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004049A
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004049A
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004049A
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004049B
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004049B
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004049B
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004051B
10017025.0,0002685681,2026-02-15,2000.0,DRY,2004051B
10017025.0,0002685681,2026-02-15,1500.0,RNG,1760001
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004043C
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004043C
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004043C
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004051B
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004051C
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004051C
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004051C
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004051D
10017025.0,0002689577,2026-02-23,2000.0,DRY,2004051D
10017025.0,0002689577,2026-02-23,600.0,RNG,1760001
10017025.0,0002689577,2026-02-23,2000.0,RNG,1760001
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017025.0,0002692602,2026-03-09,2000.0,TRK,HOG814753
10017046.0,0002648185,2025-11-23,1485.0,FRY,1330057A
10017046.0,0002648185,2025-11-23,1750.0,TRK,HOG811363
10017046.0,0002661684,2025-12-29,1750.0,TRK,HOG811363
10017046.0,0002661684,2025-12-29,1750.0,TRK,HOG811363
10017046.0,0002661684,2025-12-29,1645.0,TRK,HOG811363
10017046.0,0002661684,2025-12-29,1750.0,TRK,HOG811363
10017046.0,0002661684,2025-12-29,1750.0,TRK,HOG811363
10017048.0,0002677544,2026-07-17,875.0,DRY,2006051B
10017048.0,0002690926,2026-07-17,875.0,DRY,2006041D
10017048.0,0002690926,2026-07-17,875.0,DRY,2006049C
10017048.0,0002690926,2026-07-17,875.0,DRY,2006049C
10017048.0,0002690926,2026-07-17,750.0,RNG,1640001
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG814522
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,320.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,320.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017052.0,,,552.0,TRK,HOG816385
10017065.0,0002653126,2026-07-04,1000.0,RNG,1640001
10017065.0,0002688148,2026-12-24,1000.0,DRY,2006043B
10017065.0,0002688148,2026-12-24,1000.0,DRY,2006043B
10017065.0,0002688148,2026-12-24,1000.0,DRY,2006043C
10017065.0,0002690928,2026-12-24,1000.0,DRY,2006035D
10017065.0,0002690928,2026-12-24,1000.0,DRY,2006041C
10017065.0,0002690928,2026-12-24,1000.0,DRY,2006047D
10017065.0,0002690928,2026-12-24,1000.0,DRY,2006047D
10017065.0,0002690928,2026-12-24,250.0,RNG,1640001
10017081.0,0002630740,2026-08-23,1620.0,FNG,0521015A
10017093.0,0002686856,2027-08-05,1050.0,DRY,2006037A
10017093.0,0002686856,2027-08-05,1050.0,DRY,2006037A
10017093.0,0002686856,2027-08-05,1050.0,DRY,2006037B
10017093.0,0002686856,2027-08-05,1050.0,DRY,2006037B
10017093.0,0002686856,2027-08-05,800.0,RNG,1760001
10017093.0,0002686856,2027-08-05,1050.0,RNG,1760001
10017093.0,0002686856,2027-08-05,1050.0,RNG,1760001
10017093.0,0002686856,2027-08-05,1050.0,RNG,1760001
10017108.0,0002670412,2026-04-07,150.0,DRY,2004036C
10017108.0,0002681222,2026-04-07,12.0,DRY,2004052B
10017108.0,0002681221,2026-06-02,200.0,DRY,2004052B
10017108.0,0002688875,2026-06-02,500.0,DRY,2004012B
10017109.0,0002688883,2026-07-06,1810.0,RNG,1640001
10017109.0,0002691622,2026-07-06,2200.0,DRY,2008044A
10017115.0,09/02/2024,2026-09-02,440.0,FNG,5525041
10017115.0,09/02/2024,2026-09-02,400.0,FNG,5525051
10017115.0,240405SC00,2026-11-29,504.0,FNG,5525051
10017331.0,0002642987,2026-05-09,813.0,RNG,1206017C
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,380.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,380.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812313
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10017528.0,,,504.0,TRK,HOG812866
10018309.0,0002682997,2026-11-23,2204.5,DRY,2008011A
10018309.0,0002685270,2026-11-23,2204.5,DRY,2008011A
10018416.0,0002636924,2025-10-21,170.0,FRY,1330055A
10018416.0,0002636924,2025-10-21,799.0,FRY,1330055A
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018416.0,0002682600,2026-02-12,1250.0,TRK,HOG812298
10018808.0,25199,2027-01-09,1199.3,FNG,0523071B
10018808.0,25199,2027-01-09,1199.3,FNG,0523072B
10018808.0,25199,2027-01-09,1199.3,FNG,0523072B
10018808.0,25203,2027-01-13,500.0,FNG,0521068A
10018808.0,0000529488,2027-01-23,1199.0,FNG,0523014B
10018910.0,0002691638,2026-07-09,1050.0,DRY,2006016D
10019849.0,4342,2025-12-07,1800.0,FNG,0523011A
10019849.0,4342,2025-12-07,1800.0,FNG,0523011A
10019849.0,4342,2025-12-07,1800.0,FNG,0523014A
10019849.0,4342,2025-12-07,1800.0,FNG,0523014A
10019849.0,4342,2025-12-07,1320.0,FNG,0523014A
10019849.0,4342,2025-12-07,1800.0,FNG,0523031A
10019849.0,4342,2025-12-07,840.0,FNG,5517031
10019849.0,4344,2025-12-09,690.0,FNG,0523011A
10019849.0,4344,2025-12-09,690.0,FNG,0523011A
10019849.0,4344,2025-12-09,1800.0,FNG,0523029A
10019849.0,4344,2025-12-09,1800.0,FNG,0523031A
10019849.0,4344,2025-12-09,1800.0,FNG,0523031A
10023004.0,0002683717,2025-12-27,410.0,TRK,HOG812396
10023004.0,0002652328,2026-01-05,540.0,TRK,HOG812396
10027579.0,0002674153,2026-03-07,6.0,RNG,1206027C
10027579.0,0002684635,2026-04-10,1724.0,RNG,1206012A
10027579.0,0002687460,2026-04-10,50.0,RNG,1206027A
10027579.0,0002687461,2026-06-01,1750.0,RNG,1206027A
10027579.0,0002693132,2026-06-01,1800.0,RNG,1206006A
10029206.0,0002673555,2026-03-28,59.0,DRY,2006008C
10030914.0,0002628961,2025-12-14,360.0,RNG,1206001A
10030914.0,0002678280,2026-01-17,960.0,RNG,0104057A
10030914.0,0002687457,2026-03-07,2700.0,RNG,0104053B
10032614.0,0002691685,2028-05-13,7680.0,DRY,2002025D
10032614.0,0002691685,2028-05-13,7680.0,DRY,2002025D
10032614.0,0002691685,2028-05-13,7680.0,DRY,2002062D
10032614.0,0002691685,2028-05-13,7680.0,DRY,2002062D
10032614.0,0002692748,2028-05-15,7680.0,DRY,2002035B
10032614.0,0002692748,2028-05-15,7680.0,DRY,2002035B
10032614.0,0002692748,2028-05-15,7680.0,DRY,2002041B
10032614.0,0002692749,2028-05-16,7680.0,DRY,2002030B
10032614.0,0002692749,2028-05-16,7680.0,DRY,2002034A
10032614.0,0002692749,2028-05-16,7680.0,DRY,2002050C
10032614.0,0002692750,2028-05-17,7680.0,DRY,2002022A
10032614.0,0002691682,2028-05-23,7680.0,OSW,50OS243
10032614.0,0002691682,2028-05-23,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691679,2028-05-24,7680.0,OSW,50OS243
10032614.0,0002691683,2028-05-28,7680.0,DRY,2002027D
10032614.0,0002691683,2028-05-28,7680.0,DRY,2002027D
10032614.0,0002692751,2028-05-29,7680.0,DRY,2002027A
10032614.0,0002692751,2028-05-29,7680.0,DRY,2002027A
10032614.0,0002691680,2028-05-31,7680.0,OSW,50OS243
10032614.0,0002691680,2028-05-31,7680.0,OSW,50OS243
10032614.0,0002691680,2028-05-31,7680.0,OSW,50OS243
10032614.0,0002691680,2028-05-31,7680.0,OSW,50OS243
10032614.0,0002691680,2028-05-31,7680.0,OSW,50OS243
10032614.0,0002691680,2028-05-31,7680.0,OSW,50OS243
10032614.0,0002691681,2028-06-03,7680.0,DRY,2002048D
10032614.0,0002691681,2028-06-03,7680.0,DRY,2002048D
10032614.0,0002691681,2028-06-03,7680.0,OSW,50OS243
10032614.0,0002691681,2028-06-03,7680.0,OSW,50OS243
10032614.0,0002692752,2028-06-04,7680.0,DRY,2002049B
10032614.0,0002692752,2028-06-04,7680.0,DRY,2002049B
10032614.0,0002692753,2028-06-06,7680.0,DRY,2002050C
10032614.0,0002692754,2028-06-12,7680.0,DRY,2002041B
10032614.0,0002692754,2028-06-12,7680.0,DRY,2002041C
10032614.0,0002692754,2028-06-12,7680.0,DRY,2002041C
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002030A
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002030A
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002030B
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002035A
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002035A
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002050B
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002050B
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002057B
10032614.0,0002692755,2028-06-13,7680.0,DRY,2002057B
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002021A
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002021A
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002022A
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002031B
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002031B
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002046D
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002046D
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002047D
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002047D
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002051D
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002072C
10032614.0,0002692756,2028-06-14,7680.0,DRY,2002072C
10032614.0,0002692757,2028-06-17,7680.0,DRY,2002022B
10032614.0,0002692757,2028-06-17,7680.0,DRY,2002022B
10032614.0,0002692757,2028-06-17,7680.0,DRY,2002034A
10032614.0,0002692757,2028-06-17,7680.0,DRY,2002051D
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002018B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002018B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002020B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002020B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002023B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002023B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002025B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002025B
10032614.0,0002692758,2028-06-18,7680.0,DRY,2002027C
10032845.0,0002691443,2026-08-20,425000.0,TRK,HOG816709
10032845.0,0002691441,2026-08-21,85000.0,TRK,HOG816709
10032845.0,0002691441,2026-08-21,221000.0,TRK,HOG816709
10032845.0,0002691441,2026-08-21,510000.0,TRK,HOG816709
10032845.0,0002691442,2026-09-15,289000.0,TRK,HOG816709
10032845.0,0002691442,2026-09-15,510000.0,TRK,HOG816709
10032845.0,0002691442,2026-09-15,510000.0,TRK,HOG816709
10033348.0,0002655388,2026-12-09,1000.0,FNG,0521069C
10033348.0,0002683975,2027-02-18,1000.0,FNG,0521013C
10033348.0,0002683975,2027-02-18,1000.0,FNG,0523066B
10033348.0,0002683975,2027-02-18,1000.0,FNG,0523066B
10033348.0,0002683975,2027-02-18,1000.0,FNG,0523070B
10033348.0,0002683975,2027-02-18,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517002
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517002
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517002
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517002
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002683974,2027-02-19,1000.0,FNG,5517012
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033348.0,0002693143,2027-02-25,1000.0,STO,FROZEN
10033559.0,0002686612,2026-05-02,150.0,DRY,2004020B
10037965.0,03/04/2025,2026-03-04,2160.0,FNG,5521104
10037966.0,0002676558,2025-11-04,125.0,RNG,1760001
10037966.0,0002692684,2025-12-18,1400.0,RNG,0104032
10037966.0,0002692684,2025-12-18,1400.0,RNG,0104032
10037966.0,0002692684,2025-12-18,1400.0,RNG,0104032
10037966.0,0002692684,2025-12-18,1400.0,RNG,0104032
10037966.0,0002692684,2025-12-18,1400.0,RNG,0104032
10037966.0,0002692684,2025-12-18,1400.0,RNG,0104032
